Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Mes,Razon Social
06/03/2025,Schlumberger Argentina S. A.,Facturas A,5275,273852,0,0,57509,273852,2025-03,L A R M Argentina
06/03/2025,Schlumberger Argentina S. A.,Facturas A,5266,136926,0,0,28754,136926,2025-03,L A R M Argentina
06/03/2025,Schlumberger Argentina S. A.,Factura De Crédito Electrónica Mipymes (Fce) A,270,0,6887235,0,0,6887235,2025-03,L A R M Argentina
07/03/2025,Stine Seed Argentina S.R.L.,Facturas A,31,1585539,0,0,332963,1585539,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5280,3800,0,0,798,3800,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5286,84005,0,0,17641,84005,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5281,273852,0,0,57509,273852,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5287,99000,0,0,20790,99000,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5282,273852,0,0,57509,273852,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5283,281814,0,0,59181,281814,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5277,486048,0,0,102070,486048,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5278,486048,0,0,102070,486048,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5284,183895,0,0,38618,183895,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5285,222810,0,0,46790,222810,2025-03,L A R M Argentina
10/03/2025,Schlumberger Argentina S. A.,Facturas A,5279,363130,0,0,76257,363130,2025-03,L A R M Argentina
11/03/2025,Schlumberger Argentina S. A.,Facturas A,5290,0,983702,0,0,983702,2025-03,L A R M Argentina
11/03/2025,Schlumberger Argentina S. A.,Facturas A,5288,0,761502,222200,0,983702,2025-03,L A R M Argentina
11/03/2025,Schlumberger Argentina S. A.,Facturas A,5289,0,983702,0,0,983702,2025-03,L A R M Argentina
11/03/2025,Schlumberger Argentina S. A.,Notas De Credito A,505,0,-983702,0,0,-983702,2025-03,L A R M Argentina
11/03/2025,Schlumberger Argentina S. A.,Notas De Credito A,504,0,-761502,-222200,0,-983702,2025-03,L A R M Argentina
11/03/2025,Ldc Argentina S.A.,Factura De Crédito Electrónica Mipymes (Fce) A,271,490425,5449171,0,102989,5939596,2025-03,L A R M Argentina
12/03/2025,Schlumberger Argentina S. A.,Facturas A,5293,28234,0,0,5929,28234,2025-03,L A R M Argentina
12/03/2025,Schlumberger Argentina S. A.,Facturas A,5294,482934,0,0,101416,482934,2025-03,L A R M Argentina
12/03/2025,Schlumberger Argentina S. A.,Facturas A,5295,28234,0,0,5929,28234,2025-03,L A R M Argentina
12/03/2025,Chevron Argentina Sociedad De Responsabilidad Limitada,Facturas A,5296,7485060,0,0,1571863,7485060,2025-03,L A R M Argentina
12/03/2025,Schlumberger Argentina S. A.,Facturas A,5291,265852,0,0,55829,265852,2025-03,L A R M Argentina
12/03/2025,Schlumberger Argentina S. A.,Facturas A,5292,23484,0,0,4932,23484,2025-03,L A R M Argentina
13/03/2025,Schlumberger Argentina S. A.,Factura De Crédito Electrónica Mipymes (Fce) A,272,0,7332907,0,0,7332907,2025-03,L A R M Argentina
14/03/2025,Schlumberger Argentina S. A.,Facturas A,5297,136926,0,0,28754,136926,2025-03,L A R M Argentina
14/03/2025,Schlumberger Argentina S. A.,Notas De Credito A,506,-273852,0,0,-57509,-273852,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5300,33809,0,0,7100,33809,2025-03,L A R M Argentina
17/03/2025,Tecpetrol S A,Facturas A,5298,673759,0,0,141489,673759,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5301,364967,0,0,76643,364967,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5309,114950,0,0,24140,114950,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5302,136926,0,0,28754,136926,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5303,56468,0,0,11858,56468,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5304,222810,0,0,46790,222810,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5305,386800,0,0,81228,386800,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5306,368967,0,0,77483,368967,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5307,464081,0,0,97457,464081,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5299,410778,0,0,86263,410778,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Facturas A,5308,359411,0,0,75476,359411,2025-03,L A R M Argentina
17/03/2025,Schlumberger Argentina S. A.,Notas De Credito A,507,0,-983702,0,0,-983702,2025-03,L A R M Argentina
17/03/2025,Tecpetrol S A,Factura De Crédito Electrónica Mipymes (Fce) A,273,3325766,0,0,698411,3325766,2025-03,L A R M Argentina
18/03/2025,Schlumberger Argentina S. A.,Factura De Crédito Electrónica Mipymes (Fce) A,274,0,1565857,0,0,1565857,2025-03,L A R M Argentina
20/03/2025,Schlumberger Argentina S. A.,Facturas A,5315,227357,0,0,47745,227357,2025-03,L A R M Argentina
20/03/2025,Schlumberger Argentina S. A.,Facturas A,5316,136926,0,0,28754,136926,2025-03,L A R M Argentina
20/03/2025,Schlumberger Argentina S. A.,Facturas A,5310,787983,0,0,165477,787983,2025-03,L A R M Argentina
20/03/2025,Schlumberger Argentina S. A.,Facturas A,5311,136926,0,0,28754,136926,2025-03,L A R M Argentina
20/03/2025,Schlumberger Argentina S. A.,Facturas A,5312,273852,0,0,57509,273852,2025-03,L A R M Argentina
20/03/2025,Schlumberger Argentina S. A.,Facturas A,5313,136926,0,0,28754,136926,2025-03,L A R M Argentina
20/03/2025,Schlumberger Argentina S. A.,Facturas A,5314,273852,0,0,57509,273852,2025-03,L A R M Argentina
21/03/2025,Schlumberger Argentina S. A.,Facturas A,5324,231357,0,0,48585,231357,2025-03,L A R M Argentina
21/03/2025,Schlumberger Argentina S. A.,Facturas A,5317,100000,0,0,21000,100000,2025-03,L A R M Argentina
21/03/2025,Schlumberger Argentina S. A.,Facturas A,5318,104219,0,0,21886,104219,2025-03,L A R M Argentina
21/03/2025,Schlumberger Argentina S. A.,Facturas A,5319,398778,0,0,83743,398778,2025-03,L A R M Argentina
21/03/2025,Schlumberger Argentina S. A.,Facturas A,5320,132926,0,0,27914,132926,2025-03,L A R M Argentina
21/03/2025,Schlumberger Argentina S. A.,Facturas A,5321,273852,0,0,57509,273852,2025-03,L A R M Argentina
21/03/2025,Schlumberger Argentina S. A.,Facturas A,5322,273852,0,0,57509,273852,2025-03,L A R M Argentina
21/03/2025,Schlumberger Argentina S. A.,Facturas A,5323,227357,0,0,47745,227357,2025-03,L A R M Argentina
21/03/2025,Schlumberger Argentina S. A.,Factura De Crédito Electrónica Mipymes (Fce) A,275,0,2730408,0,0,2730408,2025-03,L A R M Argentina
25/03/2025,Evonik Argentina S.A,Facturas A,5325,3537600,0,0,742896,3537600,2025-03,L A R M Argentina
25/03/2025,Schlumberger Argentina S. A.,Facturas A,5326,0,1042755,0,0,1042755,2025-03,L A R M Argentina
26/03/2025,Wintershall Dea Argentina S.A,Facturas A,5327,108948,1089480,0,22879,1198428,2025-03,L A R M Argentina
26/03/2025,Schlumberger Argentina S. A.,Facturas A,5328,136926,0,0,28754,136926,2025-03,L A R M Argentina
26/03/2025,Schlumberger Argentina S. A.,Facturas A,5329,136926,0,0,28754,136926,2025-03,L A R M Argentina
26/03/2025,Schlumberger Argentina S. A.,Facturas A,5330,136926,0,0,28754,136926,2025-03,L A R M Argentina
26/03/2025,Schlumberger Argentina S. A.,Facturas A,5331,136926,0,0,28754,136926,2025-03,L A R M Argentina
26/03/2025,Schlumberger Argentina S. A.,Facturas A,5332,136926,0,0,28754,136926,2025-03,L A R M Argentina
26/03/2025,Wintershall Dea Argentina S.A,Notas De Credito A,508,-108948,-1089480,0,-22879,-1198428,2025-03,L A R M Argentina
26/03/2025,Massalin Particulares S. R. L.,Factura De Crédito Electrónica Mipymes (Fce) A,276,220500,2450000,0,46305,2670500,2025-03,L A R M Argentina
26/03/2025,Massalin Particulares S. R. L.,Nota De Credito Electrónica Mipymes (Fce) A,40,220500,2450000,0,46305,2670500,2025-03,L A R M Argentina
28/03/2025,Schlumberger Argentina S. A.,Factura De Crédito Electrónica Mipymes (Fce) A,277,0,2135633,0,0,2135633,2025-03,L A R M Argentina
28/03/2025,Ldc Argentina S.A.,Factura De Crédito Electrónica Mipymes (Fce) A,279,1568560,0,0,329398,1568560,2025-03,L A R M Argentina
28/03/2025,Syngenta Agro Sociedad Anonima,Factura De Crédito Electrónica Mipymes (Fce) A,278,728960,7952096,0,153296,8681056,2025-03,L A R M Argentina
01/04/2025,Tecpetrol S A,Facturas A,5335,0,500000,0,0,500000,2025-04,L A R M Argentina
01/04/2025,Schlumberger Argentina S. A.,Facturas A,5334,0,1042755,0,0,1042755,2025-04,L A R M Argentina
01/04/2025,Tecpetrol S A,Facturas A,5336,50000,0,0,10500,50000,2025-04,L A R M Argentina
01/04/2025,Tecpetrol S A,Facturas A,5333,50000,500000,0,10500,550000,2025-04,L A R M Argentina
01/04/2025,Stine Seed Argentina S.R.L.,Facturas A,32,1599794,0,0,335957,1599794,2025-04,L A R M Argentina
01/04/2025,Tecpetrol S A,Notas De Credito A,509,-50000,-500000,0,-10500,-550000,2025-04,L A R M Argentina
03/04/2025,Schlumberger Argentina S. A.,Facturas A,5339,531653,0,0,111647,531653,2025-04,L A R M Argentina
03/04/2025,Schlumberger Argentina S. A.,Facturas A,5337,424501,0,0,89145,424501,2025-04,L A R M Argentina
03/04/2025,Schlumberger Argentina S. A.,Facturas A,5338,104219,0,0,21886,104219,2025-04,L A R M Argentina
04/04/2025,Schlumberger Argentina S. A.,Facturas A,5346,136926,0,0,28754,136926,2025-04,L A R M Argentina
04/04/2025,Schlumberger Argentina S. A.,Facturas A,5341,154202,0,0,32382,154202,2025-04,L A R M Argentina
04/04/2025,Schlumberger Argentina S. A.,Facturas A,5342,228041,0,0,47889,228041,2025-04,L A R M Argentina
04/04/2025,Schlumberger Argentina S. A.,Facturas A,5347,273852,0,0,57509,273852,2025-04,L A R M Argentina
04/04/2025,Schlumberger Argentina S. A.,Facturas A,5343,132922,0,0,27914,132922,2025-04,L A R M Argentina
04/04/2025,Schlumberger Argentina S. A.,Facturas A,5348,273852,0,0,57509,273852,2025-04,L A R M Argentina
04/04/2025,Schlumberger Argentina S. A.,Facturas A,5344,56468,0,0,11858,56468,2025-04,L A R M Argentina
04/04/2025,Schlumberger Argentina S. A.,Facturas A,5340,255348,0,0,53623,255348,2025-04,L A R M Argentina
04/04/2025,Schlumberger Argentina S. A.,Facturas A,5345,104219,0,0,21886,104219,2025-04,L A R M Argentina
07/04/2025,Schlumberger Argentina S. A.,Facturas A,5351,136926,0,0,28754,136926,2025-04,L A R M Argentina
07/04/2025,Schlumberger Argentina S. A.,Facturas A,5352,136926,0,0,28754,136926,2025-04,L A R M Argentina
07/04/2025,Liftvan International Company S A C,Facturas A,5350,73215,732150,0,15375,805365,2025-04,L A R M Argentina
07/04/2025,Schlumberger Argentina S. A.,Facturas A,5353,228041,0,0,47889,228041,2025-04,L A R M Argentina
07/04/2025,Southbay S. R. L.,Facturas A,5349,1005263,106000,0,211105,1111263,2025-04,L A R M Argentina
07/04/2025,Evonik Argentina S.A,Notas De Credito A,510,-3537600,0,0,-742896,-3537600,2025-04,L A R M Argentina
07/04/2025,Maria Victoria Di Sebastiano Delgado,Facturas B,414,255734,297739,0,53704,553473,2025-04,L A R M Argentina
07/04/2025,Briceno Gil Lenin Alexander,Facturas B,415,436054,66280,0,91571,502334,2025-04,L A R M Argentina
07/04/2025,Wintershall Dea Argentina S.A,Factura De Crédito Electrónica Mipymes (Fce) A,280,1410252,0,0,296153,1410252,2025-04,L A R M Argentina
08/04/2025,Schlumberger Argentina S. A.,Facturas A,5354,0,1096284,0,0,1096284,2025-04,L A R M Argentina
09/04/2025,Liftvan International Company S A C,Facturas A,5355,233176,2331756,0,48967,2564932,2025-04,L A R M Argentina
09/04/2025,"Pan American Energy, S.L., Sucursal Argentina",Factura De Crédito Electrónica Mipymes (Fce) A,281,1214079,0,0,254957,1214079,2025-04,L A R M Argentina
10/04/2025,Schlumberger Argentina S. A.,Facturas A,5356,0,887733,0,0,887733,2025-04,L A R M Argentina
10/04/2025,Schlumberger Argentina S. A.,Notas De Credito A,511,0,-1096284,0,0,-1096284,2025-04,L A R M Argentina
10/04/2025,Schlumberger Argentina S. A.,Notas De Credito A,512,0,-887733,0,0,-887733,2025-04,L A R M Argentina
10/04/2025,Liftvan International Company S A C,Notas De Credito A,513,-233176,-2331756,0,-48967,-2564932,2025-04,L A R M Argentina
10/04/2025,Schlumberger Argentina S. A.,Factura De Crédito Electrónica Mipymes (Fce) A,282,0,1985650,0,0,1985650,2025-04,L A R M Argentina
14/04/2025,Evonik Argentina S.A,Facturas A,5357,3557400,0,0,747054,3557400,2025-04,L A R M Argentina
14/04/2025,Liftvan International Company S A C,Notas De Credito A,514,-3383,-33829,0,-710,-37212,2025-04,L A R M Argentina
14/04/2025,Liftvan International Company S A C,Notas De Credito A,515,-853776,0,0,-178948,-853776,2025-04,L A R M Argentina
14/04/2025,Syngenta Agro Sociedad Anonima,Factura De Crédito Electrónica Mipymes (Fce) A,283,733040,11267256,0,154154,12000296,2025-04,L A R M Argentina
15/04/2025,Liftvan International Company S A C,Facturas A,5358,233176,2331756,0,48967,2564932,2025-04,L A R M Argentina
15/04/2025,Schlumberger Argentina S. A.,Facturas A,5359,0,2244659,0,0,2244659,2025-04,L A R M Argentina
15/04/2025,Liftvan International Company S A C,Notas De Credito A,516,-233176,-2331756,0,-48967,-2564932,2025-04,L A R M Argentina
16/04/2025,Schlumberger Argentina S. A.,Facturas A,5367,238041,0,0,49989,238041,2025-04,L A R M Argentina
16/04/2025,Schlumberger Argentina S. A.,Facturas A,5363,136926,0,0,28754,136926,2025-04,L A R M Argentina
16/04/2025,Schlumberger Argentina S. A.,Facturas A,5360,273852,0,0,57509,273852,2025-04,L A R M Argentina
16/04/2025,Schlumberger Argentina S. A.,Facturas A,5364,136926,0,0,28754,136926,2025-04,L A R M Argentina
16/04/2025,Schlumberger Argentina S. A.,Facturas A,5361,309510,0,0,64997,309510,2025-04,L A R M Argentina
16/04/2025,Schlumberger Argentina S. A.,Facturas A,5365,136926,0,0,28754,136926,2025-04,L A R M Argentina
16/04/2025,Schlumberger Argentina S. A.,Facturas A,5362,136926,0,0,28754,136926,2025-04,L A R M Argentina
16/04/2025,Schlumberger Argentina S. A.,Facturas A,5366,136926,0,0,28754,136926,2025-04,L A R M Argentina
16/04/2025,Fast Food Sudamericana S A,Notas De Credito A,517,-261892,0,0,-54997,-261892,2025-04,L A R M Argentina
16/04/2025,Fast Food Sudamericana S A,Notas De Credito A,518,-261892,0,0,-54997,-261892,2025-04,L A R M Argentina
16/04/2025,"Pan American Energy, S.L., Sucursal Argentina",Nota De Credito Electrónica Mipymes (Fce) A,41,2096779,0,0,440324,2096779,2025-04,L A R M Argentina
16/04/2025,"Pan American Energy, S.L., Sucursal Argentina",Nota De Credito Electrónica Mipymes (Fce) A,42,2096779,0,0,440324,2096779,2025-04,L A R M Argentina
23/04/2025,Schlumberger Argentina S. A.,Facturas A,5375,1138151,0,0,239012,1138151,2025-04,L A R M Argentina
23/04/2025,Schlumberger Argentina S. A.,Facturas A,5368,76189,0,0,16000,76189,2025-04,L A R M Argentina
23/04/2025,Schlumberger Argentina S. A.,Facturas A,5369,273852,0,0,57509,273852,2025-04,L A R M Argentina
23/04/2025,Schlumberger Argentina S. A.,Facturas A,5370,44514,0,0,9348,44514,2025-04,L A R M Argentina
23/04/2025,Schlumberger Argentina S. A.,Facturas A,5371,136926,0,0,28754,136926,2025-04,L A R M Argentina
23/04/2025,Schlumberger Argentina S. A.,Facturas A,5372,228041,0,0,47889,228041,2025-04,L A R M Argentina
23/04/2025,Schlumberger Argentina S. A.,Facturas A,5373,10458,0,0,2196,10458,2025-04,L A R M Argentina
23/04/2025,Schlumberger Argentina S. A.,Facturas A,5374,228041,0,0,47889,228041,2025-04,L A R M Argentina
24/04/2025,Chevron Argentina Sociedad De Responsabilidad Limitada,Facturas A,5376,5824940,0,0,1223237,5824940,2025-04,L A R M Argentina
24/04/2025,Schlumberger Argentina S. A.,Facturas A,5377,0,487551,0,0,487551,2025-04,L A R M Argentina
24/04/2025,Schlumberger Argentina S. A.,Facturas A,5378,0,487551,0,0,487551,2025-04,L A R M Argentina
24/04/2025,Schlumberger Argentina S. A.,Notas De Credito A,519,0,-487551,0,0,-487551,2025-04,L A R M Argentina
25/04/2025,Exxonmobil Business Support Center Argentina Srl,Facturas A,5379,192350,0,0,40394,192350,2025-04,L A R M Argentina
28/04/2025,Baterias Moura De Argentina S. A.,Facturas A,5380,2564891,285000,0,538627,2849891,2025-04,L A R M Argentina
29/04/2025,Schlumberger Argentina S. A.,Facturas A,5381,0,2399877,0,0,2399877,2025-04,L A R M Argentina
02/05/2025,Stine Seed Argentina S.R.L.,Facturas A,33,1739780,0,0,365354,1739780,2025-05,L A R M Argentina
05/05/2025,Tecpetrol S A,Facturas A,5382,410000,0,0,86100,410000,2025-05,L A R M Argentina
05/05/2025,Tecpetrol S A,Factura De Crédito Electrónica Mipymes (Fce) A,285,0,4100000,0,0,4100000,2025-05,L A R M Argentina
05/05/2025,Syngenta Agro Sociedad Anonima,Factura De Crédito Electrónica Mipymes (Fce) A,284,175500,8985600,0,37440,9161100,2025-05,L A R M Argentina
06/05/2025,Schlumberger Argentina S. A.,Facturas A,5384,0,523051,0,0,523051,2025-05,L A R M Argentina
06/05/2025,Massalin Particulares S. R. L.,Facturas A,5383,51462,0,0,10807,51462,2025-05,L A R M Argentina
06/05/2025,Harari Khafif Roberto Menahem,Facturas B,416,793249,456000,0,166582,1249249,2025-05,L A R M Argentina
07/05/2025,Leonel Blanco De La Cruz,Facturas B,417,161600,1616000,0,33936,1777600,2025-05,L A R M Argentina
08/05/2025,Schlumberger Argentina S. A.,Facturas A,5385,0,857651,0,0,857651,2025-05,L A R M Argentina
08/05/2025,Leonel Blanco De La Cruz,Notas De Credito B,39,-161600,-1616000,0,-33936,-1777600,2025-05,L A R M Argentina
09/05/2025,Schlumberger Argentina S. A.,Facturas A,5389,487863,0,0,102451,487863,2025-05,L A R M Argentina
09/05/2025,Schlumberger Argentina S. A.,Facturas A,5390,285809,0,0,60020,285809,2025-05,L A R M Argentina
09/05/2025,Schlumberger Argentina S. A.,Facturas A,5391,245590,0,0,51574,245590,2025-05,L A R M Argentina
09/05/2025,Schlumberger Argentina S. A.,Facturas A,5392,152673,0,0,32061,152673,2025-05,L A R M Argentina
09/05/2025,Schlumberger Argentina S. A.,Facturas A,5387,305346,0,0,64123,305346,2025-05,L A R M Argentina
09/05/2025,Schlumberger Argentina S. A.,Facturas A,5393,152673,0,0,32061,152673,2025-05,L A R M Argentina
09/05/2025,Schlumberger Argentina S. A.,Facturas A,5388,307037,0,0,64478,307037,2025-05,L A R M Argentina
09/05/2025,Schlumberger Argentina S. A.,Facturas A,5386,26561,0,0,5578,26561,2025-05,L A R M Argentina
12/05/2025,Mirande Juan Martin,Facturas B,418,1672870,530300,0,351303,2203170,2025-05,L A R M Argentina
13/05/2025,Schlumberger Argentina S. A.,Factura De Crédito Electrónica Mipymes (Fce) A,286,0,4997126,0,0,4997126,2025-05,L A R M Argentina
13/05/2025,Schlumberger Argentina S. A.,Factura De Crédito Electrónica Mipymes (Fce) A,287,0,5249126,0,0,5249126,2025-05,L A R M Argentina
13/05/2025,Schlumberger Argentina S. A.,Nota De Credito Electrónica Mipymes (Fce) A,43,0,4997126,0,0,4997126,2025-05,L A R M Argentina
16/05/2025,Schlumberger Argentina S. A.,Facturas A,5396,460077,0,0,96616,460077,2025-05,L A R M Argentina
16/05/2025,Schlumberger Argentina S. A.,Facturas A,5394,136922,0,0,28754,136922,2025-05,L A R M Argentina
16/05/2025,Schlumberger Argentina S. A.,Facturas A,5395,50930,0,0,10695,50930,2025-05,L A R M Argentina
20/05/2025,Schlumberger Argentina S. A.,Facturas A,5399,0,1228355,0,0,1228355,2025-05,L A R M Argentina
20/05/2025,Schlumberger Argentina S. A.,Facturas A,5398,0,1228355,0,0,1228355,2025-05,L A R M Argentina
20/05/2025,Chevron Argentina Sociedad De Responsabilidad Limitada,Facturas A,5397,3927660,0,0,824809,3927660,2025-05,L A R M Argentina
20/05/2025,Schlumberger Argentina S. A.,Notas De Credito A,520,0,-1228355,0,0,-1228355,2025-05,L A R M Argentina
21/05/2025,Schlumberger Argentina S. A.,Facturas A,5401,363130,0,0,76257,363130,2025-05,L A R M Argentina
21/05/2025,Schlumberger Argentina S. A.,Facturas A,5402,29588,0,0,6213,29588,2025-05,L A R M Argentina
21/05/2025,Schlumberger Argentina S. A.,Facturas A,5400,1624380,870000,0,341120,2494380,2025-05,L A R M Argentina
21/05/2025,Schlumberger Argentina S. A.,Facturas A,5403,177877,0,0,37354,177877,2025-05,L A R M Argentina
21/05/2025,Schlumberger Argentina S. A.,Facturas A,5404,327500,0,0,68775,327500,2025-05,L A R M Argentina
21/05/2025,Accenture Sociedad De Responsabilidad Limitada,Facturas A,5406,280000,0,0,58800,280000,2025-05,L A R M Argentina
21/05/2025,Schlumberger Argentina S. A.,Facturas A,5405,133100,0,0,27951,133100,2025-05,L A R M Argentina
22/05/2025,Chevron Argentina Sociedad De Responsabilidad Limitada,Facturas A,5407,871200,0,0,182952,871200,2025-05,L A R M Argentina
23/05/2025,Schlumberger Argentina S. A.,Facturas A,5413,152677,0,0,32062,152677,2025-05,L A R M Argentina
23/05/2025,Schlumberger Argentina S. A.,Facturas A,5410,33954,0,0,7130,33954,2025-05,L A R M Argentina
23/05/2025,Schlumberger Argentina S. A.,Facturas A,5411,288274,0,0,60538,288274,2025-05,L A R M Argentina
23/05/2025,Schlumberger Argentina S. A.,Facturas A,5412,237110,0,0,49793,237110,2025-05,L A R M Argentina
23/05/2025,Schlumberger Argentina S. A.,Facturas A,5409,256713,0,0,53910,256713,2025-05,L A R M Argentina
23/05/2025,Schlumberger Argentina S. A.,Facturas A,5408,0,1707754,0,0,1707754,2025-05,L A R M Argentina
27/05/2025,Schlumberger Argentina S. A.,Facturas A,5414,0,1629102,0,0,1629102,2025-05,L A R M Argentina
28/05/2025,Schlumberger Argentina S. A.,Facturas A,5416,839328,0,0,176259,839328,2025-05,L A R M Argentina
28/05/2025,Schlumberger Argentina S. A.,Facturas A,5417,1132307,0,0,237784,1132307,2025-05,L A R M Argentina
28/05/2025,Schlumberger Argentina S. A.,Facturas A,5418,1259584,0,0,264513,1259584,2025-05,L A R M Argentina
28/05/2025,Schlumberger Argentina S. A.,Facturas A,34,839328,0,0,176259,839328,2025-05,L A R M Argentina
28/05/2025,Schlumberger Argentina S. A.,Facturas A,5415,554975,0,0,116545,554975,2025-05,L A R M Argentina
28/05/2025,Schlumberger Argentina S. A.,Notas De Credito A,8,-839328,0,0,-176259,-839328,2025-05,L A R M Argentina
02/06/2025,Stine Seed Argentina S.R.L.,Facturas A,35,1754400,0,0,368424,1754400,2025-06,L A R M Argentina
04/06/2025,Schlumberger Argentina S. A.,Notas De Credito A,521,-363130,0,0,-76257,-363130,2025-06,L A R M Argentina
04/06/2025,Schlumberger Argentina S. A.,Factura De Crédito Electrónica Mipymes (Fce) A,288,0,8111253,0,0,8111253,2025-06,L A R M Argentina
04/06/2025,Schlumberger Argentina S. A.,Factura De Crédito Electrónica Mipymes (Fce) A,289,0,8711253,0,0,8711253,2025-06,L A R M Argentina
04/06/2025,Schlumberger Argentina S. A.,Nota De Credito Electrónica Mipymes (Fce) A,44,0,8111253,0,0,8111253,2025-06,L A R M Argentina
05/06/2025,Liftvan International Company S A C,Facturas A,5419,2893840,0,0,607232,2893840,2025-06,L A R M Argentina
05/06/2025,Schlumberger Argentina S. A.,Facturas A,5420,491863,0,0,103291,491863,2025-06,L A R M Argentina
05/06/2025,Schlumberger Argentina S. A.,Facturas A,5421,152677,0,0,32062,152677,2025-06,L A R M Argentina
05/06/2025,Schlumberger Argentina S. A.,Facturas A,5422,100210,0,0,21044,100210,2025-06,L A R M Argentina
05/06/2025,Schlumberger Argentina S. A.,Facturas A,5423,246274,0,0,51717,246274,2025-06,L A R M Argentina
05/06/2025,Schlumberger Argentina S. A.,Facturas A,5424,147033,0,0,30877,147033,2025-06,L A R M Argentina
06/06/2025,Syngenta Agro Sociedad Anonima,Facturas A,5425,441861,2040183,0,92898,2482044,2025-06,L A R M Argentina
09/06/2025,"Pan American Energy, S.L., Sucursal Argentina",Facturas A,5426,730448,329000,0,153394,1059448,2025-06,L A R M Argentina
09/06/2025,Exxonmobil Business Support Center Argentina Srl,Facturas A,5427,233317,7992,0,48997,241309,2025-06,L A R M Argentina
09/06/2025,Syngenta Agro Sociedad Anonima,Notas De Credito A,522,-441861,-2040183,0,-92898,-2482044,2025-06,L A R M Argentina
09/06/2025,Syngenta Agro Sociedad Anonima,Factura De Crédito Electrónica Mipymes (Fce) A,290,2551086,2031618,0,536072,4582704,2025-06,L A R M Argentina
10/06/2025,Syngenta Agro Sociedad Anonima,Nota De Credito Electrónica Mipymes (Fce) A,45,2551086,2031618,0,536072,4582704,2025-06,L A R M Argentina
11/06/2025,Massalin Particulares S. R. L.,Facturas A,5429,1624380,870000,0,341120,2494380,2025-06,L A R M Argentina
11/06/2025,Schlumberger Argentina S. A.,Facturas A,5428,0,1302555,0,0,1302555,2025-06,L A R M Argentina
11/06/2025,Schlumberger Argentina S. A.,Notas De Credito A,523,-1624380,-870000,0,-341120,-2494380,2025-06,L A R M Argentina
13/06/2025,Schlumberger Argentina S. A.,Facturas A,5430,0,1929380,0,0,1929380,2025-06,L A R M Argentina
13/06/2025,Wintershall Dea Argentina S.A,Factura De Crédito Electrónica Mipymes (Fce) A,291,611936,6119357,0,128506,6731293,2025-06,L A R M Argentina
18/06/2025,Schlumberger Argentina S. A.,Facturas A,5446,410701,0,0,86247,410701,2025-06,L A R M Argentina
18/06/2025,Schlumberger Argentina S. A.,Facturas A,5442,179014,0,0,37593,179014,2025-06,L A R M Argentina
18/06/2025,Schlumberger Argentina S. A.,Facturas A,5434,162554,0,0,34136,162554,2025-06,L A R M Argentina
18/06/2025,Schlumberger Argentina S. A.,Facturas A,5437,121975,0,0,25615,121975,2025-06,L A R M Argentina
18/06/2025,Schlumberger Argentina S. A.,Facturas A,5435,184922,0,0,38834,184922,2025-06,L A R M Argentina
18/06/2025,Schlumberger Argentina S. A.,Facturas A,5431,845763,0,0,177610,845763,2025-06,L A R M Argentina
18/06/2025,Schlumberger Argentina S. A.,Facturas A,5443,256713,0,0,53910,256713,2025-06,L A R M Argentina
18/06/2025,Schlumberger Argentina S. A.,Facturas A,5436,212259,0,0,44574,212259,2025-06,L A R M Argentina
18/06/2025,Schlumberger Argentina S. A.,Facturas A,5438,179238,0,0,37640,179238,2025-06,L A R M Argentina
18/06/2025,Schlumberger Argentina S. A.,Facturas A,5444,627677,0,0,131812,627677,2025-06,L A R M Argentina
